Day fraction since midnight on 	photometer (volts)	photometer (mg/L)	Source pressure (Pa)	Outlet Turb (NTU)	Inlet Turb (NTU)	Pump Control ()	Pump control backwash ()				
0.731171264	10.2025013	10.2025013	110862.75	2.609999895	103.6999969	0.500526316	0.805894737	63158.19729	5975.054519	2.539999962	
0.731229133	10.20259285	10.20259285	110872.3828	2.74000001	103.1299973	0.500526316	0.805894737	63163.19737	5980.054599	2.559999943	
0.731286998	10.20254135	10.20254135	110859.2734	2.789999962	103.3700027	0.500526316	0.805894737	63168.1967	5985.053928	2.720000029	
0.731344869	10.20251656	10.20251656	110889.4531	2.910000086	103.5	0.500526316	0.805894737	63173.1972	5990.054432	2.690000057	
0.731402746	10.20265102	10.20265102	110871.8281	2.75	104.2299957	0.500526316	0.805894737	63178.19713	5995.054356	2.609999895	
0.731460617	10.20261288	10.20261288	110896.25	2.680000067	105.7200012	0.500526316	0.805894737	63183.19664	6000.053867	2.74000001	
0.731518489	10.20249367	10.20249367	110891.9531	2.769999981	106.7699966	0.500526316	0.805894737	63188.19668	6005.053912	2.789999962	
0.731576359	10.20240688	10.20240688	110883.3828	2.809999943	105.75	0.500526316	0.805894737	63193.19723	6010.054459	2.910000086	
0.731634217	10.20245457	10.20245457	110888.6406	3.200000048	104.7299957	0.500526316	0.805894737	63198.19734	6015.054574	2.75	
0.731692094	10.20255756	10.20255756	110906.9531	3.259999991	104.6900024	0.500526316	0.805894737	63203.19743	6020.054663	2.680000067	
0.731749971	10.20250034	10.20250034	110894.4844	3.700000048	106.1800003	0.500526316	0.805894737	63208.19741	6025.05464	2.769999981	
0.73180794	10.20241451	10.20241451	110904.7344	3.380000114	106.1100006	0.500526316	0.805894737	63213.19634	6030.053571	2.809999943	
0.731865696	10.20252323	10.20252323	110900.625	3.470000029	104.5500031	0.500526316	0.805894737	63218.19695	6035.054178	3.200000048	
0.731923569	10.2025938	10.2025938	110910.5156	3.170000076	104.3499985	0.500526316	0.805894737	63223.19747	6040.054699	3.259999991	
0.73198144	10.20255852	10.20255852	110923.0938	2.920000076	105.5800018	0.500526316	0.805894737	63228.20603	6045.063264	3.700000048	
0.732039441	10.20260429	10.20260429	110911.6641	2.910000086	105.0299988	0.500526316	0.805894737	63233.19609	6050.053322	3.380000114	
0.732097196	10.20249081	10.20249081	110936.625	2.759999991	104.2099991	0.500526316	0.805894737	63238.19636	6055.053592	3.470000029	
0.732155054	10.20259762	10.20259762	110913.1328	2.859999895	103.5800018	0.500526316	0.805894737	63243.19645	6060.053681	3.170000076	
0.732212984	10.20253468	10.20253468	110926.9844	2.799999952	103.9100037	0.500526316	0.805894737	63248.20766	6065.06489	2.920000076	
0.732270843	10.20242977	10.20242977	110933.6719	2.730000019	104.5999985	0.500526316	0.805894737	63253.19769	6070.054922	2.910000086	
0.732328716	10.20246696	10.20246696	110945.0625	2.980000019	104.0299988	0.500526316	0.805894737	63258.19669	6075.053922	2.759999991	
0.732386594	10.20263767	10.20263767	110927.7422	2.799999952	104.3499985	0.500526316	0.805894737	63263.20179	6080.059022	2.859999895	
0.732444517	10.2025671	10.2025671	110942.7422	2.809999943	104.8899994	0.500526316	0.805894737	63268.20086	6085.058092	2.799999952	
0.73250239	10.20253372	10.20253372	110944.7188	3.559999943	105.5	0.500526316	0.805894737	63273.20103	6090.058259	2.730000019	
0.732560157	10.20239162	10.20239162	110953.8359	3.74000001	105	0.500526316	0.805894737	63278.20172	6095.058952	2.980000019	
0.732618022	10.20253754	10.20253754	110940.5391	3.279999971	104.4799957	0.500526316	0.805894737	63283.20626	6100.063491	2.799999952	
0.732675903	10.20250797	10.20250797	110963.1875	3.029999971	105.7200012	0.500526316	0.805894737	63288.20652	6105.063753	2.809999943	
0.732733773	10.20250797	10.20250797	110976.8203	2.769999981	106.6600037	0.500526316	0.805894737	63293.19754	6110.05477	3.559999943	
0.732791744	10.20245361	10.20245361	110955.9453	2.559999943	105.6900024	0.500526316	0.805894737	63298.1971	6115.054332	3.74000001	
0.73284962	10.20251465	10.20251465	110963.2813	2.369999886	105.0100021	0.500526316	0.805894737	63303.198	6120.055233	3.279999971	
0.732907378	10.20258999	10.20258999	110980.8125	2.230000019	105.5100021	0.500526316	0.805894737	63308.198	6125.055235	3.029999971	
0.732965354	10.20262718	10.20262718	110969.0859	2.200000048	105.4000015	0.500526316	0.805894737	63313.20668	6130.063912	2.769999981	
0.733023113	10.20249367	10.20249367	110971.2422	2.109999895	106.0699997	0.500526316	0.805894737	63318.20714	6135.064373	2.559999943	
0.733081094	10.20242119	10.20242119	110969.9219	2.150000095	106.3799973	0.500526316	0.805894737	63323.19746	6140.05469	2.369999886	
0.733138971	10.20250034	10.20250034	110989.3516	2.339999914	105.5999985	0.500526316	0.805894737	63328.20658	6145.063808	2.230000019	
0.733196831	10.20262527	10.20262527	110970.6172	2.799999952	104.8799973	0.500526316	0.805894737	63333.19692	6150.054151	2.200000048	
0.73325471	10.20266056	10.20266056	110983.6641	2.639999867	104.9599991	0.500526316	0.805894737	63338.20648	6155.063709	2.109999895	
0.733312578	10.20261669	10.20261669	110988.0859	2.559999943	104.5199966	0.500526316	0.805894737	63343.20713	6160.06436	2.150000095	
										2.339999914	
										2.799999952	
										2.639999867	
										2.559999943	
